sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
52,386,06,2691.61,1646.18,2385.21,1.57
98,27,06,1720.39,707.92,1590.85,1.48
51,396,06,1862.51,735.59,1713.09,1.56
130,220,06,1151.9,362.76,1106.73,1.31
329,388,05,2467.48,1291.56,2213.82,1.56
276,371,05,2499.84,2173.91,1970.21,1.89
64,266,06,2985.89,2133.67,2441.03,1.83
297,5,04,2853.97,1251.38,2638.28,1.46
294,191,05,263.93,395.44,160.8,2.6
71,196,06,1274.81,531.88,1180.35,1.47
291,86,06,1246.97,1070.13,1015.48,1.8
297,26,06,2072.47,1011.66,1863.78,1.59
279,341,05,982.86,408.33,899.96,1.54
290,96,06,1114.0,703.97,1005.37,1.63
66,390,06,527.93,441.79,403.4,2.05
241,303,04,1446.75,424.18,1397.01,1.29
297,161,05,2822.92,1423.6,2526.18,1.59
95,277,05,1285.67,719.41,1128.34,1.64
88,347,05,3137.56,1048.59,2967.48,1.4
243,107,04,980.68,546.43,857.66,1.71
40,246,06,1146.63,559.24,1034.0,1.57
176,383,06,2197.69,1346.24,1876.21,1.74
151,316,04,2367.96,1591.46,1957.43,1.83
198,400,04,1561.58,1243.61,1239.37,1.9
397,161,04,986.5,578.0,869.33,1.64
385,281,04,813.87,569.6,693.96,1.74
93,297,05,2564.67,873.06,2443.84,1.35
376,151,05,2215.7,1084.51,1996.98,1.56
51,228,05,1886.9,917.41,1670.17,1.71
362,291,05,1513.73,1010.63,1297.58,1.74
366,251,05,600.76,356.86,535.91,1.58
378,351,04,940.02,711.47,772.27,1.81
112,65,05,217.74,298.56,143.51,2.32
116,25,05,520.97,639.11,286.27,3.25
386,271,04,1357.13,1056.12,990.64,2.37
70,68,05,1370.86,959.76,1141.39,1.81
72,48,05,1635.93,595.7,1536.71,1.42
13,324,05,918.9,389.86,858.59,1.42
128,333,05,2353.36,1712.12,1990.02,1.71
192,155,04,1957.32,901.24,1803.48,1.47
309,379,05,2361.18,1050.71,2148.61,1.54
242,108,04,1025.07,998.36,828.46,1.76
240,128,04,878.56,599.59,747.27,1.86
78,158,06,2750.1,1454.87,2448.56,1.6
59,348,06,1799.22,318.38,1773.9,1.18
48,279,06,2327.08,1329.55,2037.99,1.66
65,288,06,3399.16,1258.8,3145.83,1.51
59,169,06,1930.95,1111.11,1707.15,1.6
79,148,06,1027.09,410.76,968.56,1.38
69,248,06,2433.48,1619.69,1904.5,2.08
27,336,06,568.21,427.55,499.96,1.54
33,276,06,1375.85,702.74,1231.78,1.6
68,258,06,1029.05,753.19,881.77,1.69
44,166,06,2296.95,475.52,2252.25,1.22
21,396,06,560.76,291.01,524.1,1.37
56,378,06,3227.23,1695.69,2795.76,1.74
23,376,06,1227.21,760.75,1027.1,1.86
329,391,04,1756.0,669.36,1670.48,1.34
36,246,06,2937.19,1731.03,2495.69,1.77
164,327,05,579.3,700.34,310.17,3.74
42,228,04,1490.32,379.62,1446.17,1.28
52,128,04,1280.58,906.95,1128.66,1.59
181,157,05,1630.29,1384.58,1308.87,1.99
301,203,06,466.84,250.61,418.31,1.59
96,279,04,3430.36,2102.28,2923.88,1.75
94,299,04,961.0,288.63,912.7,1.4
24,128,05,606.88,368.43,528.45,1.67
110,57,05,740.79,622.06,605.61,1.77
112,37,05,397.6,429.32,295.62,1.97
14,228,05,1016.97,489.39,941.65,1.44
113,27,05,958.92,458.59,899.37,1.37
228,305,05,1534.93,428.1,1485.51,1.28
83,32,04,513.27,382.58,444.89,1.63
344,399,04,1125.73,438.05,1068.39,1.36
26,399,04,1409.95,929.49,1234.16,1.59
224,345,05,1405.73,605.74,1295.91,1.48
334,168,06,2264.14,1326.39,1987.53,1.62
322,288,06,2096.66,824.55,1957.81,1.46
167,90,06,1251.92,694.59,1124.74,1.61
169,70,06,1490.71,797.03,1321.51,1.63
321,298,06,1654.17,408.7,1607.56,1.27
229,49,05,1084.7,1207.15,826.1,1.88
19,102,06,890.32,546.39,691.74,2.26
15,142,06,1539.04,552.52,1462.36,1.36
95,73,04,1102.03,507.63,1005.66,1.54
82,245,06,873.84,691.64,701.56,1.9
237,345,05,2972.5,990.12,2820.46,1.38
256,155,05,1475.91,769.39,1337.03,1.51
95,115,06,1363.74,515.17,1285.13,1.39
91,155,06,1466.13,579.58,1373.78,1.42
71,355,06,1136.21,364.6,1081.2,1.37
346,57,06,1283.0,333.3,1239.72,1.3
264,379,04,1986.29,1411.4,1730.31,1.61
264,329,04,1402.66,678.48,1288.84,1.47
276,209,04,958.94,501.97,864.21,1.54
279,229,04,2670.67,1294.22,2401.19,1.59
37,44,04,936.96,401.78,864.3,1.48
288,139,04,2709.5,1379.92,2413.01,1.6
271,39,05,2595.03,1651.83,2241.02,1.66
273,19,05,818.19,369.19,744.39,1.54
324,3,05,901.82,390.2,836.43,1.48
67,20,04,1199.74,659.57,1064.12,1.61
312,79,04,2739.79,882.32,2631.11,1.31
241,133,04,1427.09,904.01,1223.47,1.73
107,103,04,2775.93,1505.92,2453.04,1.62
102,153,04,926.31,555.58,789.32,1.8
390,28,06,1626.08,546.02,1552.13,1.34
78,24,04,2120.84,851.84,1971.72,1.46
79,14,04,1421.0,710.88,1309.38,1.45
130,27,06,839.69,420.98,767.72,1.51
336,248,04,2890.76,981.87,2725.42,1.41
88,95,06,711.13,504.99,599.21,1.73
131,17,06,112.61,49.39,95.84,2.02
33,90,04,1404.45,660.62,1269.33,1.58
157,397,04,1229.17,1016.9,1029.57,1.72
351,164,06,2268.18,1282.41,1973.49,1.68
346,214,06,1795.57,528.2,1726.61,1.32
345,224,06,1331.59,500.14,1263.82,1.36
351,291,05,1673.48,1102.25,1470.78,1.6
346,341,05,753.27,448.67,683.74,1.47
311,262,06,1019.89,543.67,913.68,1.56
345,351,05,1565.82,554.76,1471.64,1.45
288,388,04,3385.21,1577.89,3090.23,1.51
289,378,04,2356.19,1246.96,2122.57,1.54
316,212,06,817.75,511.41,682.3,1.86
202,77,06,212.35,269.13,138.9,2.64
334,334,06,741.29,692.8,463.82,3.0
312,252,06,2118.59,1627.76,1708.57,1.85
317,202,06,3076.17,2073.53,2347.27,2.29
297,378,04,1529.14,1080.72,1273.73,1.8
383,225,06,1941.6,1383.54,1604.52,1.8
301,52,04,459.36,567.76,297.23,2.71
157,151,04,975.25,594.44,847.93,1.68
277,70,06,2619.88,1412.55,2311.54,1.63
237,16,04,2857.64,873.74,2730.31,1.35
128,154,06,913.17,660.33,768.33,1.73
391,348,06,667.08,129.5,653.09,1.24
142,96,06,2471.0,1563.63,2020.54,1.91
147,46,06,823.0,435.31,731.81,1.59
243,290,05,615.04,373.34,556.04,1.48
248,240,05,2449.25,1070.62,2255.23,1.49
305,276,05,931.06,677.82,760.55,1.87
259,130,05,1114.84,709.01,973.21,1.66
142,61,04,1010.07,489.64,917.46,1.56
316,166,05,1955.31,1047.99,1673.8,1.81
91,386,05,1473.68,1104.93,1176.75,1.95
95,346,05,2426.52,1311.9,2210.65,1.48
70,131,06,2532.28,1162.79,2317.62,1.5
51,321,06,3868.61,1934.93,3474.26,1.57
81,209,06,1800.31,779.82,1677.5,1.43
192,344,05,2938.46,1831.91,2470.07,1.79
281,23,06,1449.74,1071.16,1256.37,1.62
242,57,06,501.65,563.91,395.43,1.88
244,37,06,1292.91,748.81,1184.04,1.45
245,27,06,1784.5,1467.82,1416.84,1.88
107,362,06,1669.02,974.96,1432.25,1.73
240,77,06,2261.61,1176.74,2061.9,1.51
276,49,06,3500.0,993.18,3365.8,1.33
288,387,04,2833.0,938.34,2697.48,1.36
297,297,04,608.92,698.94,330.89,3.24
305,237,06,3490.81,754.81,3412.98,1.24
287,397,04,2168.54,1262.6,1834.19,1.94
313,157,06,1355.58,428.0,1300.58,1.32
161,345,05,1646.99,1145.62,1475.71,1.49
378,288,04,1051.39,698.52,902.54,1.69
157,334,04,2974.2,1141.08,2712.51,1.58
20,202,06,2199.44,1222.18,1933.93,1.64
336,70,05,1944.07,909.76,1790.92,1.47
334,90,05,3054.17,1328.49,2791.75,1.53
333,201,06,1418.48,781.46,1232.71,1.91
332,211,06,1612.48,475.84,1551.32,1.31
258,77,06,1375.08,945.67,1168.07,1.74
271,7,06,2637.72,1644.34,2283.54,1.66
79,37,04,2233.93,850.06,2120.29,1.36
77,57,04,2009.6,872.45,1865.72,1.44
51,204,05,3156.1,1912.4,2801.9,1.57
130,128,04,1273.07,757.57,1111.61,1.64
110,328,04,1122.89,492.24,1053.25,1.39
281,400,05,1741.52,1122.33,1510.7,1.65
291,300,05,1456.6,1204.09,1151.13,1.88
133,133,06,550.04,512.52,351.61,2.84
5,69,06,1476.59,635.31,1366.62,1.48
385,48,06,1928.38,946.0,1745.72,1.56
383,68,06,754.47,610.84,626.66,1.79
244,333,06,2134.04,1311.04,1805.71,1.81
266,113,06,1927.22,1233.29,1726.67,1.53
264,133,06,3056.21,1642.74,2592.27,1.86
251,343,06,553.05,177.0,526.99,1.36
252,333,06,1096.2,480.58,994.7,1.62
87,178,06,222.75,256.36,96.09,4.8
272,133,06,2332.61,1126.14,2114.34,1.55
68,368,06,1697.45,653.9,1603.77,1.38
271,143,06,3824.44,2465.81,3176.57,1.82
202,64,06,1966.83,1304.69,1689.83,1.67
378,243,06,2257.14,1913.45,1757.88,1.94
86,188,06,2140.23,1656.24,1812.59,1.68
400,232,04,2433.43,1490.73,2037.66,1.82
224,329,05,3418.74,1417.95,3109.71,1.57
77,278,06,1974.37,819.32,1842.56,1.43
396,290,05,72.51,247.48,50.96,1.64
397,280,05,1779.37,816.04,1597.17,1.6
77,233,04,3233.63,1709.33,2775.96,1.76
386,390,05,2254.78,1345.71,1911.11,1.77
237,172,06,3788.08,1450.11,3493.58,1.52
229,252,06,2979.45,1713.76,2549.47,1.74
256,213,06,1145.36,472.97,1075.6,1.39
330,290,04,1123.1,1194.29,958.96,1.52
329,300,04,2887.52,1153.82,2676.44,1.47
202,112,06,1633.84,902.03,1459.8,1.58
19,90,06,1501.2,552.6,1403.15,1.45
157,142,05,512.12,530.17,311.49,3.05
400,227,04,1273.73,512.39,1203.49,1.39
400,244,06,1192.83,1066.43,944.44,1.85
230,259,05,164.35,125.73,144.7,1.56
225,309,05,290.52,315.52,217.29,2.12
258,59,04,701.15,657.02,571.91,1.75
257,69,04,1939.78,1482.95,1569.41,1.87
279,98,06,1729.77,631.25,1643.65,1.35
330,127,06,765.33,160.17,751.5,1.2
98,191,04,599.59,449.51,420.11,2.93
88,291,04,1977.53,1150.41,1735.92,1.63
271,108,05,2102.58,1179.66,1835.05,1.66
334,390,06,2275.91,491.47,2227.98,1.22
48,378,04,1748.99,1504.0,1307.72,2.12
157,383,05,2609.1,1299.23,2344.76,1.6
362,49,05,847.32,823.51,658.67,2.1
263,103,05,858.28,595.65,684.59,2.08
91,334,05,2088.35,1528.33,1709.75,1.85
96,246,04,186.83,259.42,143.63,1.78
241,20,05,2812.32,1364.96,2547.44,1.55
82,386,04,1892.23,1323.43,1522.84,2.01
95,256,04,2269.6,1668.06,1787.26,2.01
282,65,04,1298.83,1101.87,1092.53,1.68
189,295,05,352.43,160.54,322.79,1.63
378,90,06,1940.83,1219.25,1628.97,1.88
121,127,06,225.81,318.87,142.62,2.42
23,83,05,227.5,204.87,188.49,1.85
110,237,06,3360.89,1508.51,3055.68,1.55
169,96,05,2418.51,1274.47,2140.41,1.62
248,182,06,1464.69,1240.47,1211.04,1.84
237,292,06,1185.45,516.7,1104.76,1.43
329,269,06,2866.43,1579.43,2565.34,1.56
229,372,06,2531.22,1804.92,2021.62,1.95
29,133,06,2191.52,1186.55,1954.18,1.58
362,20,06,3060.06,1588.42,2670.91,1.7
290,272,05,381.41,713.24,295.62,1.66
297,202,05,792.6,714.24,634.45,1.88
139,65,06,1461.83,628.36,1342.39,1.51
293,242,05,511.04,536.57,296.12,3.39
145,380,04,487.24,442.23,332.21,2.55
212,91,06,2365.85,1240.88,2063.33,1.72
281,362,05,2346.94,1391.83,2030.98,1.69
151,5,06,3034.51,1499.15,2713.58,1.6
78,312,06,2296.72,1106.2,2065.85,1.61
151,69,04,1860.93,1408.55,1446.08,2.06
95,142,06,2412.06,1613.76,1887.29,2.08
141,257,06,2230.21,1044.41,1972.36,1.67
204,330,06,403.75,388.81,352.84,1.52
224,130,06,2145.39,1020.91,1919.0,1.62
151,157,06,1143.56,707.63,1001.08,1.64
228,20,05,2177.27,638.63,2101.32,1.29
214,71,06,1719.26,479.94,1659.99,1.3
130,367,06,1395.93,861.1,1210.57,1.65
20,280,06,1426.86,935.36,1191.95,1.8
107,241,05,721.47,673.94,548.91,2.02
312,257,04,1586.42,664.44,1442.42,1.57
79,94,04,186.63,283.9,144.67,1.7
322,157,04,1738.0,591.03,1646.99,1.38
24,240,06,284.42,368.81,194.05,2.28
279,281,06,1145.37,678.99,994.88,1.72
327,107,04,3629.27,1783.68,3209.99,1.66
90,192,06,1378.71,905.86,1163.98,1.79
211,51,05,2567.84,883.79,2432.33,1.38
88,344,04,1636.69,881.37,1453.43,1.6
130,86,04,1530.45,553.69,1446.76,1.39
202,232,06,3034.09,1781.73,2604.88,1.72
78,90,06,1697.17,1028.43,1519.29,1.55
96,264,04,3244.82,2138.53,2692.2,1.86
48,372,06,1461.76,1044.52,1233.82,1.73
58,272,06,802.78,802.25,651.61,1.76
66,192,06,2055.0,921.35,1865.86,1.56
378,355,06,2184.14,625.4,2092.52,1.35
68,172,06,699.63,746.01,533.77,2.08
15,330,06,465.15,299.66,395.51,1.73
372,28,06,1570.67,542.32,1503.07,1.32
70,392,06,2120.27,1393.02,1738.33,1.88
49,362,06,1234.4,1001.87,967.56,1.95
77,322,06,1285.43,1016.08,1065.14,1.76
264,59,05,1033.73,556.57,927.34,1.59
271,51,06,1766.82,940.04,1581.0,1.58
362,344,06,1199.28,912.64,1018.13,1.68
376,204,06,728.63,428.84,623.41,1.82
272,41,06,426.71,552.5,286.91,2.23
372,244,06,1374.29,852.79,1223.43,1.58
192,143,04,2883.81,1005.42,2701.78,1.44
71,69,05,1569.33,505.37,1506.29,1.31
70,79,05,1768.9,1019.47,1565.85,1.58
305,347,04,279.59,420.77,153.7,2.75
329,107,04,1518.55,939.23,1339.27,1.6
151,385,04,1127.16,691.9,1009.85,1.55
16,191,05,218.1,394.8,128.37,2.55
161,285,04,1701.71,579.71,1610.01,1.42
316,237,04,2791.07,1171.94,2508.69,1.69
385,114,06,2672.06,1917.54,2224.75,1.77
88,271,06,1921.46,1462.73,1456.49,2.1
86,291,06,667.33,755.56,543.49,1.67
322,177,04,792.95,230.54,764.07,1.31
78,371,06,1963.07,1059.57,1740.8,1.62
44,305,05,194.76,206.55,148.32,1.88
107,359,06,2155.5,559.79,2088.38,1.28
124,189,06,204.97,238.6,153.64,1.87
127,159,06,492.93,358.55,427.25,1.61
82,272,06,1454.6,1274.3,1212.24,1.68
324,157,04,1506.13,653.79,1394.25,1.46
207,26,06,934.14,496.49,816.06,1.71
271,203,06,2714.86,1341.88,2442.66,1.56
151,347,05,1973.95,1277.9,1712.25,1.64
88,212,06,1192.71,770.6,1022.12,1.69
77,64,06,2157.02,1448.47,1854.64,1.66
95,78,04,2602.8,1523.32,2219.22,1.77
96,68,04,2584.91,1752.59,2155.81,1.81
107,290,05,2223.38,1119.58,1975.89,1.62
73,362,06,1469.35,934.1,1202.82,1.93
39,198,05,1545.04,908.04,1391.01,1.52
309,37,04,1283.29,745.38,1131.29,1.61
386,225,04,2477.77,2125.51,1957.08,1.91
378,305,04,2548.77,1513.68,2223.47,1.66
295,364,05,159.8,96.41,136.04,1.87
333,81,04,1997.87,1501.28,1631.54,1.83
334,71,04,1303.31,684.22,1208.79,1.41
69,292,06,1022.06,519.46,930.68,1.54
59,392,06,454.21,440.63,346.9,2.05
130,27,05,1060.4,723.97,952.16,1.5
400,347,05,750.31,535.93,648.38,1.62
231,70,06,1510.66,978.43,1243.48,1.86
386,295,05,1682.24,949.41,1557.23,1.4
397,48,05,324.77,417.99,246.92,1.85
396,58,05,319.64,838.39,141.6,2.59
157,159,06,1099.05,424.95,1038.34,1.37
282,33,06,762.03,342.91,708.33,1.47
258,293,06,1094.9,691.81,970.0,1.58
151,400,05,1160.26,845.43,969.53,1.77
113,13,05,396.52,131.77,384.43,1.25
400,51,06,2937.84,1469.05,2595.62,1.65
90,329,06,379.03,365.02,272.73,2.4
378,400,05,1508.85,993.23,1265.64,1.78
385,330,05,1739.48,618.03,1634.98,1.42
396,220,05,683.38,475.17,597.55,1.57
276,59,05,442.8,464.98,285.84,2.47
279,29,05,2538.0,1238.01,2321.79,1.49
397,210,05,3275.27,1403.29,2968.43,1.59
277,49,05,1081.57,745.08,884.15,1.87
211,65,06,2625.29,1035.75,2436.18,1.48
400,172,06,1848.43,1116.93,1648.69,1.56
96,264,06,2670.51,1546.25,2270.83,1.76
88,344,06,1473.15,664.82,1332.45,1.59
210,345,04,1793.63,1030.45,1563.28,1.66
128,142,04,3440.52,1660.26,3097.95,1.58
65,78,05,2526.32,1021.1,2355.38,1.44
64,88,05,2418.23,1415.56,2099.0,1.68
20,229,05,2964.98,1969.44,2462.64,1.82
68,48,05,1650.05,1042.19,1432.15,1.66
114,71,04,201.33,175.95,163.45,1.81
112,91,04,1195.41,987.42,935.95,1.97
27,245,05,1254.6,832.06,1073.34,1.69
26,255,05,1508.04,393.81,1464.53,1.26
316,379,04,1384.7,1016.01,1086.1,2.04
33,185,05,913.02,489.95,832.92,1.49
52,15,06,1340.45,977.59,1201.96,1.52
397,291,05,2433.67,1772.33,1929.13,1.98
70,192,06,1359.58,1010.3,1064.14,2.07
69,202,06,2075.55,1398.26,1641.62,2.02
36,96,04,2737.21,1647.03,2340.83,1.74
68,212,06,2878.13,1363.94,2588.13,1.59
112,26,05,96.94,188.7,53.6,2.44
305,235,05,576.59,93.58,569.73,1.17
64,252,06,865.07,616.81,691.7,2.09
95,374,06,2011.19,684.62,1920.8,1.34
61,282,06,2176.06,1839.71,1719.4,1.86
96,364,06,1332.08,380.84,1174.83,2.39
78,112,06,1942.86,774.71,1806.18,1.46
86,133,05,2271.6,1408.96,1912.95,1.8
73,263,05,539.58,188.02,515.76,1.34
65,242,06,2093.1,1374.57,1837.54,1.6
70,293,05,3048.37,1483.12,2696.15,1.67
199,211,05,1567.7,665.36,1451.36,1.46
192,281,05,1474.36,982.81,1259.99,1.75
191,291,05,751.49,519.59,630.17,1.75
355,330,05,689.96,150.85,675.22,1.23
354,340,05,445.3,760.08,338.84,1.72
182,381,05,239.24,82.17,228.51,1.33
351,370,05,3280.56,904.45,3166.02,1.3
341,237,04,3169.55,901.5,3038.67,1.35
311,208,06,282.29,240.23,230.53,1.8
333,317,04,1187.7,744.4,975.71,1.91
102,33,04,321.42,288.82,260.27,1.87
297,96,04,2428.33,1575.89,2037.85,1.79
52,372,06,2297.82,1048.3,2107.52,1.51
367,210,05,1219.27,1035.28,981.52,1.83
316,96,05,2434.22,1543.26,1995.12,1.9
281,388,06,3569.22,2097.9,3060.23,1.72
294,258,06,3297.53,1976.31,2385.1,4.06
291,288,06,1286.78,712.63,1184.32,1.45
282,378,06,1749.22,1289.67,1324.28,2.15
305,224,04,2621.02,856.72,2502.02,1.35
83,52,04,1285.66,616.05,1211.04,1.35
362,333,04,1728.1,1395.47,1337.36,2.0
371,243,04,2070.16,1454.98,1721.5,1.79
347,285,06,1445.97,661.58,1364.1,1.36
264,91,05,1400.74,709.67,1249.81,1.61
68,153,05,2144.26,1012.83,1955.21,1.52
65,183,05,2775.03,1129.02,2609.64,1.4
333,288,04,2190.76,1409.49,1839.78,1.79
329,328,04,1436.13,488.67,1370.52,1.34
297,371,04,1614.47,1112.89,1357.24,1.77
82,27,06,1671.92,1224.75,1435.18,1.66
324,378,04,3194.94,2352.52,2595.7,1.86
56,273,05,1623.08,554.4,1538.53,1.38
110,130,04,2828.48,1306.59,2539.43,1.6
112,110,04,1749.23,931.71,1519.67,1.78
20,139,04,1855.04,1119.37,1615.29,1.65
16,95,05,1605.47,835.84,1458.4,1.51
36,59,05,781.38,341.6,732.1,1.39
37,49,05,2772.25,1139.99,2611.07,1.39
383,157,05,2120.69,1157.44,1890.21,1.59
362,367,05,624.07,400.12,564.59,1.48
397,91,05,616.17,666.4,422.54,2.54
371,277,05,2412.48,1053.74,2205.01,1.53
324,28,06,1127.35,409.9,1081.04,1.3
322,48,06,1932.3,811.77,1785.29,1.48
329,67,05,2022.42,923.93,1841.18,1.53
157,256,06,1404.62,1193.51,1171.18,1.72
59,78,06,1827.68,1109.33,1610.51,1.6
158,246,06,1973.03,1090.4,1759.4,1.57
155,276,06,1241.69,760.81,937.17,2.93
266,78,04,554.52,466.79,476.62,1.64
157,33,05,943.1,516.57,849.84,1.53
151,93,05,2927.84,1943.14,2489.84,1.72
88,379,04,2640.75,1996.3,2059.92,2.01
98,279,04,2954.78,998.02,2816.7,1.35
229,24,06,1527.47,421.36,1475.99,1.29
297,385,05,756.09,811.42,562.67,2.04
225,64,06,3550.09,1794.02,3083.9,1.74
23,41,06,780.73,430.87,718.59,1.43
271,114,06,1925.12,1562.63,1618.68,1.68
142,309,05,2189.81,1497.96,1867.88,1.69
333,40,04,1639.88,1233.57,1277.78,2.03
130,52,05,1777.77,1196.01,1559.53,1.58
281,258,04,775.36,622.86,656.37,1.7
42,228,06,1576.29,361.84,1540.38,1.23
52,128,06,1250.82,917.7,1048.95,1.85
24,192,05,2878.58,1418.32,2595.81,1.57
26,172,05,2291.77,1230.48,2007.0,1.68
16,272,05,1164.55,881.16,980.39,1.72
51,138,06,4814.4,2074.52,4284.11,1.68
291,158,04,320.54,350.86,237.87,2.05
282,248,04,1431.78,937.97,1240.26,1.71
69,379,04,1777.59,1576.4,1345.96,2.08
88,189,04,592.47,245.91,559.52,1.36
379,258,04,1719.34,1419.31,1347.25,2.01
294,128,04,699.47,650.31,501.32,2.31
386,188,04,2440.64,2077.92,1898.83,1.95
259,110,05,1700.48,632.6,1612.48,1.36
257,130,05,2066.27,1332.49,1788.33,1.68
271,358,04,2167.81,1286.25,1871.36,1.69
241,290,05,1528.71,780.44,1368.2,1.58
367,378,04,2276.19,1408.39,1868.41,1.95
351,333,06,1813.47,1133.65,1524.23,1.79
385,198,04,2706.53,1433.85,2116.97,2.43
392,59,05,702.89,612.31,501.36,2.44
70,157,04,2481.18,1337.86,2147.72,1.73
51,347,04,3187.14,850.13,3075.65,1.31
257,383,05,1971.99,1356.46,1606.96,1.92
266,293,05,1726.62,985.88,1541.46,1.57
65,207,04,795.85,483.3,709.81,1.54
360,243,06,1401.53,562.59,1293.86,1.5
189,295,06,337.65,117.64,319.67,1.42
371,133,06,787.88,718.32,554.94,2.62
400,96,04,2973.98,2051.6,2321.78,2.04
95,145,06,1079.0,464.91,1001.41,1.46
79,305,06,1988.4,743.15,1896.03,1.34
68,142,05,1211.49,711.02,1061.69,1.64
65,172,05,2524.63,1192.98,2298.87,1.52
87,225,06,840.14,378.81,701.32,2.12
374,103,06,1518.96,637.8,1272.01,2.28
362,95,05,368.27,500.34,245.46,2.19
82,275,06,1051.29,926.14,881.26,1.65
139,383,04,3237.25,1350.3,2939.41,1.58
237,49,06,1746.34,704.96,1630.15,1.45
229,240,05,2167.63,1194.55,1957.66,1.52
246,240,05,2513.6,1494.66,2270.69,1.49
56,194,06,865.12,296.84,824.64,1.35
102,400,04,1484.88,766.07,1363.88,1.46
36,394,06,1322.21,488.41,1246.15,1.4
23,290,04,1386.26,1325.47,1203.2,1.5
16,360,04,1016.48,630.62,873.31,1.7
59,164,06,1801.97,1018.43,1544.17,1.76
13,390,04,1117.98,571.74,1035.85,1.41
229,58,06,1397.61,425.8,1341.06,1.32
28,240,04,859.48,1217.09,684.01,1.72
312,110,06,2211.5,1257.9,1938.54,1.64
329,198,06,1655.32,888.13,1493.27,1.54
59,227,06,1279.17,363.08,1218.68,1.44
52,297,06,1941.95,844.77,1766.49,1.56
56,257,06,1200.47,738.02,1047.75,1.64
335,20,06,904.58,377.14,778.91,1.98
204,83,06,330.86,296.99,291.41,1.56
333,40,06,1068.79,797.31,874.09,1.84
281,256,04,1408.8,1076.83,1188.15,1.71
272,346,04,829.05,518.42,738.95,1.55
282,246,04,2903.16,1764.09,2420.63,1.86
372,57,06,1685.38,1073.66,1480.03,1.61
400,392,04,886.56,1374.53,612.34,2.2
202,210,04,2478.86,1742.23,2057.67,1.8
210,130,04,2310.31,1058.2,2072.13,1.61
376,297,06,1077.47,697.24,930.99,1.68
322,53,05,1635.52,1250.12,1429.63,1.57
366,397,06,1697.08,941.07,1491.43,1.63
390,65,05,1924.44,954.23,1748.04,1.53
378,277,06,1578.81,916.64,1389.37,1.62
135,247,06,343.79,514.98,205.84,2.76
36,95,06,2463.75,1624.25,2017.85,1.88
51,5,06,529.3,240.58,475.21,1.66
130,297,06,2435.25,1044.7,2220.23,1.55
347,9,04,805.19,215.96,732.23,1.95
14,94,05,1465.91,625.5,1256.7,2.15
346,71,04,92.9,73.86,73.33,1.91
175,397,04,2527.46,855.53,2391.56,1.39
244,229,04,2612.85,1436.23,2251.71,1.75
240,269,04,1906.88,1027.85,1703.81,1.57
241,259,04,1662.09,727.39,1520.33,1.52
16,7,06,1816.33,901.95,1631.44,1.57
184,311,05,940.38,317.53,875.77,1.54
192,231,05,1863.1,1299.66,1539.96,1.83
191,241,05,3043.86,1160.05,2834.86,1.47
386,107,04,1740.09,1068.05,1453.06,1.86
371,257,04,2239.9,1756.22,1777.37,1.91
159,230,04,845.0,159.1,831.08,1.2
158,240,04,1531.09,995.33,1338.95,1.64
340,349,05,688.79,150.6,675.32,1.21
351,239,05,3888.75,1502.72,3577.75,1.53
234,329,04,1471.52,498.5,1403.83,1.34
15,13,05,36.19,14.92,35.03,1.24
258,72,05,1574.65,512.11,1505.78,1.33
107,26,05,2293.11,1307.75,2010.6,1.64
355,242,05,1272.87,1380.13,908.19,2.12
362,172,05,3060.59,1432.44,2721.04,1.65
20,175,04,1417.55,732.02,1261.67,1.6
351,282,05,2687.73,1826.26,2136.68,1.98
368,112,05,1198.0,671.95,1055.85,1.62
336,27,04,1331.54,780.31,1134.5,1.76
383,279,06,1184.18,917.86,959.39,1.88
378,329,06,1427.26,1050.08,1135.65,2.0
397,139,06,1107.23,645.76,974.79,1.64
309,48,05,1256.62,860.0,1054.89,1.77
308,58,05,607.81,328.23,465.6,2.52
194,90,06,1958.25,866.01,1814.84,1.46
388,229,06,2400.36,1353.78,2097.98,1.67
276,147,06,1527.21,614.14,1384.35,1.64
256,347,06,980.39,626.64,881.16,1.54
383,316,06,2031.65,1390.8,1691.4,1.78
390,246,06,2820.66,1568.36,2437.26,1.73
386,249,06,1485.57,545.01,1405.19,1.39
142,139,05,1938.1,1104.74,1724.02,1.58
341,52,05,888.46,1408.91,627.65,1.88
245,266,04,2037.22,1156.16,1796.28,1.64
130,259,05,1308.3,724.15,1184.51,1.5
258,327,06,1960.66,1382.02,1646.35,1.73
246,256,04,2680.07,1982.45,2163.43,1.91
133,229,05,1238.64,915.18,1004.52,1.87
204,133,06,2473.39,1675.09,2073.19,1.77
278,127,06,277.25,397.41,228.58,1.82
202,153,06,1631.97,630.81,1530.97,1.42
244,276,04,1092.35,643.67,985.1,1.52
48,194,05,1553.33,943.97,1402.45,1.51
278,397,06,1921.8,1381.04,1627.01,1.72
288,297,06,2485.77,1557.4,2068.21,1.85
385,259,06,2333.75,1819.93,1972.87,1.68
65,155,06,867.46,904.81,745.97,1.56
69,115,06,1411.63,487.34,1342.6,1.36
263,295,06,113.43,115.54,85.4,2.09
279,135,06,873.99,486.38,769.92,1.66
379,392,05,1823.0,1658.67,1455.83,1.82
309,378,06,3027.93,1676.49,2590.75,1.76
